step,vehicle_count,speed,co2_emission
1987,66,9.842438630481047,2459.7245810449513
1988,66,9.380796227941433,2558.9036009466686
1989,66,8.707176576527326,2246.5186736134547
1990,66,8.354617311000611,2346.899982633619
1991,66,8.036474695768,2530.4521624005497
1992,67,7.866141937079214,2481.9141112314564
1993,67,7.696830157856412,2592.6051962107276
1994,67,7.934389280866044,2682.798243907984
1995,66,7.822249193016236,2824.2090726775737
1996,64,8.043212632146316,3156.32516182023
1997,64,8.247093036404028,3450.0977204524793
1998,63,7.926859649503432,2627.518975628864
1999,63,7.931443282888065,3078.5601665726176
2000,63,7.718315392878668,2298.8206928889285
2001,63,7.767423260134943,3055.4223152010786
2002,63,8.173066881091373,3496.149270376922
2003,63,8.468105541756325,2896.201826904601
2004,64,8.606005902341103,2832.409471303965
2005,63,8.668563746982365,2863.9378436578936
2006,63,8.62518621970103,2675.2409212231078
2007,63,8.409195305065092,2820.9599157693215
2008,62,8.052845054579318,2684.97648106882
2009,62,8.186168136297391,3110.34913384568
2010,62,8.02707500968835,2993.305096127641
2011,62,8.302486309557173,3016.1406773372682
2012,62,8.716290119994618,3552.306462432129
2013,63,8.509248145666243,2711.9088241616046
2014,62,7.992034799582024,2914.178135184471
2015,62,7.963953268389635,2834.834034446918
2016,63,7.834743041039887,2966.005673125006
2017,63,8.227969513906757,3270.8841224536664
2018,63,8.413557585464284,3047.3835714383745
2019,64,8.45437755239457,3319.027454828175
2020,64,8.460321215476021,2929.3519336732725
2021,64,8.488357719676825,2692.7227616389055
2022,65,8.310953804605319,2788.655390948744
2023,65,8.02667660393991,2190.3006669896713
2024,65,7.865975191392909,2449.5454415960126
2025,66,7.6814051595988495,2791.433235861374
2026,66,7.487479418224563,2167.238765037523
2027,66,7.170878771130395,2214.92040613751
2028,67,6.8769838591937615,2201.0934280521788
2029,67,7.087348653430202,2838.61389433684
2030,67,7.0904553378208455,2774.826998061134
2031,68,7.028624508397354,2742.508346704773
2032,68,7.167112579580355,2515.026383896355
2033,67,7.217495214271878,2782.2565790462654
2034,68,7.232495579301831,2422.3269100266107
2035,68,7.47292590894432,2868.9668231748815
2036,68,7.81953929749019,3248.9597725336175
2037,69,8.019560147271967,3319.9640700122145
2038,69,8.525494490572182,3350.4438241835755
2039,69,8.738844590987075,3316.672967786426
2040,70,8.978022698835503,3469.1723286305323
2041,69,9.007021231018143,3596.465589833851
2042,69,9.204791848657292,3718.251204625749
2043,70,9.158665445891476,3043.2743205561687
2044,70,9.158475102278972,3197.8895117457605
2045,70,9.566388633996498,3457.5413194191865
2046,70,9.383664476879373,3126.5885732543484
2047,70,9.448269560913607,3006.218301795124
2048,70,9.788627459789229,3723.6534798608664
2049,71,9.918081629936925,3518.09346717579
2050,71,10.230207531759811,3562.699275713407
2051,71,10.887921058669146,3856.434886135068
2052,72,11.020379203173427,3902.922850436213
2053,70,11.204217283657073,3506.6678445330867
2054,69,11.428652320787918,3426.932417834678
2055,70,11.25021525125439,2732.764467948236
2056,70,11.154279353744007,2985.778199798399
2057,70,10.89461045314305,2924.507878520872
2058,71,10.516795445271352,3185.6280793736423
2059,71,10.503688404857117,3201.06123019744
2060,70,10.22821223354179,2760.791986601391
2061,71,9.654113973632821,1868.7251197603755
2062,70,9.276615117182654,2330.94355197093
2063,70,9.274375453754496,3166.364445657748
2064,71,8.838377991265709,2196.792116321806
2065,71,9.055543284751973,2895.12752949941
2066,71,9.306134362409697,3214.4907429738187
2067,72,9.374767762618173,3037.239807090203
2068,72,9.409858699834933,3035.26753355125
2069,72,9.185583552985122,2803.764257973864
2070,73,8.881669827257616,2938.260539070284
2071,72,8.764905727231609,2980.5114663017503
2072,72,9.049301980660887,3468.681880257813
2073,73,8.945682266912538,2985.572121953338
2074,73,9.138705420425708,3380.5256042739247
2075,73,9.09086823852123,2874.323438062994
2076,74,8.953239477564177,2928.059349672995
2077,74,8.764117681445704,2632.7290512739314
2078,74,8.645494283009606,2536.8360047016454
2079,73,8.264588552727503,2804.1666875525934
2080,73,8.232409689601596,2587.21061954165
2081,72,8.286795620477864,2771.0575023234132
2082,73,8.174650811492896,2680.1762784817424
2083,72,8.381525226519166,3028.2915256989854
2084,72,8.380445613894494,2864.192967221152
2085,73,8.016692944225559,2412.806956559109
2086,72,7.943387589338158,2350.624162563742
2087,71,7.863043825382862,2682.4839964738662
2088,72,8.011714295438303,2927.1036818326193
2089,72,8.26735832784461,3190.746381342768
2090,72,8.183112784768314,2565.614789487093
2091,73,8.105009493125905,3035.2970002225893
2092,72,8.175548947758925,3097.555822727214
2093,72,8.143679183499973,2799.4047297853463
2094,72,7.820439554196751,2718.3902236722984
2095,72,7.78415601967129,2703.9500426157897
2096,72,7.607339557353019,2620.223993623043
2097,73,7.4415206722126666,2651.16414672533
2098,73,7.283518142519672,2220.6671647250914
2099,73,7.006496668585371,2536.838096433121
2100,74,6.656762923312528,2191.6238594363085
2101,73,6.7573556024660615,2795.099674416687
2102,73,6.891215004819675,2749.387246018011
2103,74,7.046023397539247,2906.943163885948
2104,73,7.0399243838463725,2727.9010935606234
2105,73,6.6750898555050515,2458.2476727566946
2106,74,6.412099343689398,2369.4305110779565
2107,74,6.7606643807888505,3000.6353058292375
2108,73,7.092813633369007,2861.4753805525993
2109,74,7.05255406225492,2481.241935853996
2110,74,6.745164825375007,2284.5979487995583
2111,74,6.587765586486646,2490.952282424333
2112,75,6.508694961713582,2574.7839345633874
2113,73,6.525068394696824,2438.078800565659
2114,73,6.434220462475273,2413.461310818523
2115,73,6.4279718989947305,2528.2406541128576
2116,72,6.452090281501479,2544.8400550776105
2117,72,6.544910665624048,2805.740674877109
2118,73,6.546806066618093,2655.8682063749243
2119,73,6.547834620218066,2602.168656453411
2120,73,6.3570495225639645,2558.9051604613796
2121,74,6.217586404114326,2506.954051057816
2122,73,6.310501915308742,2749.0172779264435
2123,73,6.273817859221811,2261.970729926833
2124,74,6.438979593767432,2772.2708612810543
2125,73,6.812839234313825,3126.3634097389245
2126,73,7.439946716360452,3536.743696384115
2127,74,7.847898526382286,3227.4260552119645
2128,74,8.17542190975176,3562.266956683651
2129,74,8.383128153392052,3356.3192003883555
2130,75,8.523041329785704,3502.863343687335
2131,74,8.672550941834809,3337.8451413930743
2132,74,8.904957229288545,3774.784351039513
2133,75,9.038895574288265,3535.9460430598924
2134,74,9.207921268360929,3660.8073013607495
2135,72,9.284084418986879,3173.24149981998
2136,73,9.286990310379567,3295.0586228064058
2137,73,9.268465099725423,2763.9574141302
2138,73,9.264683606983125,2713.8435180592855
2139,73,8.925933923454874,3001.1217470409115
2140,73,9.026220324685593,3020.982105817499
2141,72,9.065205525519282,3114.998466711006
2142,73,9.11551309924885,3054.3541811443615
2143,73,9.656426798492006,2885.2353099143006
2144,73,9.67301648298446,3229.0893343058856
2145,74,9.448794802502915,2798.897132612755
2146,74,9.511921282452182,2967.187985722008
2147,74,9.518903329286895,2556.8800904135055
2148,75,9.511237118035696,3076.745457039746
2149,75,9.577014607115126,2819.19810176149
2150,75,9.393248553368972,2584.3265287777194
2151,75,8.866774222788314,2764.39508407588
2152,75,8.754798655463533,2689.3247445791258
2153,75,8.593029132587372,2784.8694757728326
2154,76,8.529784310715705,2926.7539971716706
2155,74,8.61567480600262,2936.3412063724327
2156,74,8.911440381214135,3400.7884174287574
2157,75,8.886832810214848,3036.6197285682692
2158,74,9.087584284419796,3451.7873031120475
2159,74,9.505443843309326,3473.179798543489
2160,75,9.645564639963084,3439.717479165155
2161,74,9.9554117271012,3093.8538491354698
2162,74,9.928649108168898,3211.2571565079666
2163,75,9.968002789895607,2790.709604327378
2164,75,9.882513754328013,2732.2232103098927
2165,75,9.476000526738229,2660.441412472238
2166,76,9.227172940427625,2573.840358466901
2167,76,9.201682506830192,3121.5873209106676
2168,75,9.263832544451528,2737.6233165397325
2169,74,9.260462291888206,2732.6250504085037
2170,74,9.195284369606254,2817.8828263482033
2171,73,9.099954604041312,2807.038885582592
2172,74,8.85283084778186,2796.1294530610458
2173,75,8.412427165795375,2638.9619859065674
2174,75,8.339250496414545,2542.3984020971293
2175,76,8.199033247553778,2556.807516729101
2176,76,8.478277041000549,3250.177757396495
2177,76,8.520610011115748,2429.2400722122
2178,77,8.342553294078497,2587.4068420126
2179,77,8.375712117182726,2716.064883596848
2180,77,8.405637782922183,2661.2475459179773
2181,78,8.40803596086272,2713.675811937347
2182,77,8.452496715382871,2223.5577683999804
2183,76,8.529481533606084,2665.9651315732017
2184,77,8.877731118840847,3637.86057626518
2185,76,9.14878578935327,3034.565069258251
2186,76,9.28937633775171,2807.536210287762
2187,75,9.246744911719572,2801.096064125894
2188,75,9.150811113775136,3026.8905239473165
2189,75,9.03411642401776,2937.6379094544905
2190,75,8.615905570224884,2374.088744207415
2191,75,8.270778310871094,2245.8193117228175
2192,75,8.08105994905864,2453.532285779341
2193,76,7.802387611567158,2394.434379065955
2194,76,7.8389677305085685,2915.0966250973656
2195,75,7.841027681393845,2894.2146764336035
2196,76,7.795060308654345,3096.1459628488074
2197,75,7.919573764938006,2901.506913878958
2198,75,8.09513317572126,2882.498189855451
2199,76,8.162823195248519,3321.7428270445475
2200,76,8.120525788956405,3145.9092043002565
2201,76,7.91438498543024,2606.6946220719487
2202,77,7.712243435295735,2610.7838995003044
2203,77,7.741037928609757,3015.1064601555545
2204,77,7.5463575512271595,2455.884072058896
2205,77,7.406837498383785,2914.291492895057
2206,76,7.54872057556585,2872.9451032166216
2207,76,7.629732852818255,2869.6142792995274
2208,77,7.515074895183044,3017.9779907005363
2209,77,7.595741050014948,3020.321428231435
2210,76,7.765558580374182,2774.863787523498
2211,77,7.6272744333826665,2955.966012018831
2212,77,7.797579665823571,2646.699906760832
2213,77,8.077922121949157,3433.24212100006
2214,77,8.434743934455504,3469.409565902987
2215,77,8.826748381633417,3461.0128061750256
2216,77,9.236599703941426,3073.771131580614
2217,78,9.309558381268358,2767.921338789429
2218,77,9.175956764703805,2764.652473771319
2219,75,9.028261254127687,2593.790704984042
2220,76,8.657493558499832,2632.6275869506844
2221,75,8.605954714020077,2815.817282678477
2222,75,8.809462902281197,3219.11773667526
2223,76,8.827203844847496,3321.411530659836
2224,75,9.234831955863202,3484.786593273875
2225,75,9.606657128232763,3652.760351873974
2226,76,9.820452675128527,3605.5896776165064
2227,76,9.929456071984205,3285.0802765025205
2228,75,9.774543073697624,2925.9544345140944
2229,76,9.538397764073872,2896.3413613393227
2230,76,9.53392668492924,2982.1146138846416
2231,76,9.778226766875761,2719.3655055837717
2232,76,9.323433777356584,2457.5139391685843
2233,76,9.663841297865853,3120.8875100761843
2234,76,9.64503642660436,3359.9377582885872
2235,77,9.541137768423111,2902.145884478516
2236,77,9.605442033484588,2806.1050602713267
2237,77,9.649077978992649,2908.184536304478
2238,77,9.59511999263576,3171.8783933487866
2239,77,9.616667819882782,2803.087783785155
2240,77,9.56452197598608,2571.58905647359
2241,78,9.228662845113682,2543.5210988486247
2242,78,9.02619888547317,2565.0703629838454
2243,78,8.641617627158862,2522.161448025499
2244,79,8.192359427923918,2604.170807851891
2245,79,7.985284587721741,2704.3240739137773
2246,78,7.866163655414934,2663.2780843243036
2247,79,7.729070660942528,2464.7879419320257
2248,79,7.824173189848797,2932.4153503530197
2249,79,8.069406333877401,2753.4810886849777
2250,79,8.117583799411596,2741.6428177691846
2251,79,8.321380998607207,2950.7832452037546
2252,78,8.610073685721364,3361.1727299897293
2253,78,8.455152389270133,2882.1471148945457
2254,78,8.476988489887848,3024.4274069187727
2255,78,8.295208648142788,2698.5007878236215
2256,79,8.106004284153466,2894.620370106173
2257,79,7.940100331385921,2657.8559509879046
2258,79,7.900764685941444,2697.665453606874
2259,79,7.914055785601261,2804.1493305994595
2260,79,8.221275787929079,3312.904075475354
2261,78,8.520528535907857,3231.275412519352
2262,79,8.635803851211955,3389.0599384643674
2263,78,8.744025042370097,3116.549768773775
2264,78,8.768354220160486,3347.6668799453755
2265,79,8.585817769470056,2898.8790067435098
2266,79,8.732331351355867,3301.3301536649515
2267,79,8.965458019220309,2963.4848617016946
2268,80,8.912269058454703,2971.217017452174
2269,80,8.881508199645012,2897.7486423747023
2270,80,8.803871060771971,2909.998716885593
2271,79,8.300061335053138,2488.898914213615
2272,78,8.622933907436598,3044.370732782285
2273,78,8.961586293131763,3401.1129708457165
2274,79,9.100593935105547,2965.2434731437133
2275,79,9.291118009551889,3125.541980421795
2276,79,9.313184216257108,2603.704673342845
2277,80,9.146500624131532,2253.6979413308873
2278,80,9.275500494756733,2828.2016887237946
2279,80,9.553201053036455,3044.228480291787
2280,81,9.571947909606362,2681.2419380920687
2281,81,9.667345865794536,2900.803268911302
2282,80,9.792489721884774,2991.557134853692
2283,80,9.884902881157316,3061.3258093219633
2284,78,9.695413693589282,2977.9338000722382
2285,78,9.479651435110805,3086.105555315108
2286,80,9.075889597662774,2831.167470276819
2287,79,8.936768100878073,2805.8656358927306
2288,78,8.899337995691937,2872.46124069746
2289,78,8.682069969301187,3000.0548562190315
2290,78,8.244230264238723,2142.346218347249
2291,77,8.086307787747007,2955.9458610988577
2292,78,7.651999516486126,2460.6478683901255
2293,76,7.692927621026804,3006.435797127112
2294,76,7.798062318403212,2848.3321869794345
2295,77,7.833470168564696,3291.1994149510897
2296,77,8.049933775085103,3332.84599281066
2297,77,8.336237765664048,3162.4969502959066
2298,78,8.207915708707047,2623.4473341792323
2299,78,7.9602331395556325,2330.096132452062
2300,78,7.774652765667386,2846.2390646122776
2301,79,7.462627047074295,2212.549625252813
2302,78,7.556224330455262,2727.5879028262843
2303,77,7.790540529817855,3291.6315048588085
2304,78,7.941416200383001,3175.4651313033446
2305,78,8.45352719213948,3703.7988407456105
2306,78,8.732305921358106,3239.5991314865896
2307,79,9.002429421055728,3254.327006034034
2308,79,9.403007460732544,3689.6781891931146
2309,79,9.984127456401817,3370.7364741626984
2310,80,10.267719410291187,3862.811465422844
2311,78,10.82006176041051,4144.358417735089
2312,78,11.087090552192155,3938.9135044284913
2313,79,11.053713234988136,3747.3347267666377
2314,79,11.18712137298139,3583.8723029954117
2315,79,11.373331091752217,3616.0886261067885
2316,80,11.344086458566945,3303.594403364839
2317,80,11.204290460653798,3250.859594556264
2318,80,10.719637433428824,2349.2197099076343
2319,81,10.254236421253449,2692.485274127958
2320,81,10.19563197322864,2761.2878640981844
2321,81,10.263887726988207,3148.2993813685307
2322,82,10.319123923771597,3322.34541096771
2323,82,10.704478180650653,3677.8184566749946
2324,81,11.00636456173768,3465.2257468548983
2325,79,11.02994516515511,3598.5696040864173
2326,79,11.39429979105515,3837.251397075082
2327,79,11.478194836603542,3463.6809078745614
2328,79,11.29939619940371,3277.602010423891
2329,79,11.018918924423039,2981.5577384995527
2330,79,10.731181394560672,2942.160555841527
2331,80,10.468795461199031,3024.7775035110403
2332,79,10.350520005868963,3310.1129866120364
2333,77,9.96765847929411,2944.5617585380733
2334,78,9.450225920736155,2424.2546481997388
2335,77,9.179309328920285,2700.407798860432
2336,76,9.252036539569332,3029.7637517572807
2337,77,9.33295226264534,3256.6286618470654
2338,77,9.537849932710397,3655.365715604675
2339,77,9.698938854998154,3339.687133027831
2340,77,9.690588102567945,3139.4944841969286
2341,76,9.518312478877613,2836.656322418608
2342,76,9.536749717138788,2920.8274495134865
2343,77,9.172603639569358,2485.2616093854976
2344,77,9.048191079726653,2621.250938947336
2345,77,8.822620235349563,2573.9507299955
2346,77,8.484186426110256,2608.738873608824
2347,77,8.415633275687528,2632.6279757451043
2348,77,8.342360101081502,2446.5531590563564
2349,78,8.243290421513244,2584.450102846078
2350,77,7.9998753017827795,2262.5333242414185
2351,77,7.9063166177668,2582.7564740906114
2352,78,7.617907094426253,2589.1367355263787
2353,78,7.468415538773154,2368.804403174668
2354,76,7.2041194544983504,2508.304509543701
2355,77,7.328796689273044,3054.7141633471565
2356,77,7.607063327353272,3131.1863033576815
2357,77,8.07269039565498,3634.6256430191615
2358,78,8.115122764706664,2841.2374443831623
2359,78,8.228548913238088,2763.951100253374
2360,78,8.128153824363968,2387.3112188337273
2361,79,8.182952060224991,2444.5141661443886
2362,79,8.32198607311916,2616.938346486319
2363,78,8.422201682707803,2567.7962659970653
2364,79,8.599924752024364,2841.5912464158523
2365,78,8.615241831302011,2735.9320364289
2366,77,8.307111572987226,2481.092602395423
2367,78,8.292803456889454,2765.709512310885
2368,78,8.368280016178518,2712.337375057644
2369,78,8.319803609180601,2532.301199276477
2370,79,8.230005384956785,2744.3749826221597
2371,79,8.220820456317306,2532.367712110999
2372,78,8.075713199923161,2428.8173646655346
2373,76,8.03907796666869,2245.126455488953
2374,76,7.545451626595733,2166.3528551784207
2375,75,7.203447740012606,2080.1590855829327
2376,76,6.998761813506088,2090.914149592467
2377,76,7.117846259753118,2702.175176083448
2378,76,7.199667737273683,2543.992868143572
2379,76,7.003212914083723,2644.867632775205
2380,76,7.018993672505756,2545.535534237692
2381,75,7.155683330138839,2788.3862658330067
2382,76,7.253658962950359,2964.289420391928
2383,76,7.396890736841914,2756.5364989094287
2384,76,7.619251458453165,3070.003521807818
2385,77,7.441257871093218,2725.10033325982
2386,77,7.340405186891104,2771.0146397015205
2387,77,7.336840665541986,2665.1595872802236
2388,78,7.211876509486672,2419.6538668190265
2389,77,7.0664832074870025,2724.931494844221
2390,77,7.125801251951015,2769.434708969088
2391,78,6.793912565073183,2474.447567506156
2392,78,6.826179684779733,2631.2666643310517
2393,78,7.3342497319510995,3318.7691623634514
2394,79,7.744982880554032,3234.471356628381
2395,79,8.1375722851694,2991.9696942837004
2396,78,8.12754874162194,2773.7525526994436
2397,78,8.122189183195152,2920.4619341901507
2398,78,8.28178311317007,3381.9585284356695
2399,78,8.52239519758558,3480.391276163002
2400,79,9.07243787796445,4016.524362577009
2401,77,9.322773415274519,3828.5125498376105
2402,76,9.838055675965457,4085.1136424586157
2403,77,9.938342143852086,3562.661519616114
2404,77,10.209481360280801,4260.3144691393945
2405,77,10.45082952698277,3949.3280396233813
2406,78,10.749403217500216,4079.853246518178
2407,78,10.780472032538281,3479.6987454159257
2408,78,10.789999588153357,3533.928083489599
2409,79,10.670927574314836,3365.9757957827533
2410,79,10.46796483784434,3098.0530210926277
2411,78,10.49349036196198,3485.155784209112
2412,79,10.192294250881838,2992.6230318134276
2413,79,10.517848989737155,3198.587314643512
2414,79,10.780504252372129,3605.165437164063
2415,80,10.759799567796582,3327.352363711754
2416,80,10.726828570081933,3648.7464939109886
2417,80,10.481366335844442,3286.3294829749457
2418,81,10.442998610180258,3498.885876230343
2419,81,10.340539027965582,2944.043794053158
2420,81,10.205375355415288,2950.09235277444
2421,82,9.958411481987545,2737.322688748015
2422,82,9.85409405526598,2710.4242477086786
2423,82,9.627709508721523,3151.4095119532494
2424,83,9.291051843569283,2743.2607226317455
2425,83,8.996800252287938,2975.378313534393
2426,83,8.440500922795968,2608.0962516666846
2427,84,8.254657781389888,3050.174802126716
2428,82,8.42470479247901,2931.6683410761407
2429,82,9.151963130464882,3547.175182989849
2430,81,9.205676988213234,3344.445923052833
2431,81,9.53851989000502,3296.8068646515417
2432,80,9.811524733498246,3428.1336392057974
2433,81,9.649421516406603,2917.775777942187
2434,81,9.573892262561179,2672.1227974599847
2435,81,9.521515378583834,3308.373345830604
2436,82,9.352719013645777,3053.692813917653
2437,81,9.301595832121075,2795.7654124654473
2438,80,9.302142539805663,2821.3142828920295
2439,80,9.200618205173004,3014.357152706272
2440,80,8.989376040669697,2208.7742013623592
2441,80,8.814980913107231,2425.602771423592
2442,80,8.74770042550621,2619.0186817445424
2443,79,8.217821660840002,2297.244179920328
2444,79,8.154383299495365,2737.5582366338103
2445,80,8.013664746786725,2719.193813557645
2446,80,8.014755776253804,2780.8796128972763
2447,78,8.063143157627366,2887.6769067246437
2448,79,7.879432647465921,2661.6639411646183
2449,79,7.91029937678159,2922.2250186212195
2450,79,7.915762465968393,2637.2541760137347
2451,80,7.908306177342951,2756.2317673753364
2452,79,7.689957056910397,2271.591126271527
2453,79,7.849340406089809,3120.5987782933908
2454,79,7.7491889852138955,2509.2002825707414
2455,79,8.039573027408524,3061.8331362560416
2456,78,8.318978183337196,3139.188660343479
2457,79,8.413690697938158,2824.2729187568752
2458,79,8.45139888192603,2661.3635320378858
2459,79,8.541432139424327,3028.3796117822694
2460,79,8.097338889058062,2089.557899201403
2461,79,8.03887821671814,2573.3898783457034
2462,77,8.106808756791667,2808.972052127137
2463,78,8.142532235058308,2773.1728121866036
2464,76,7.77048382771787,2573.514358188026
2465,76,7.702682972407318,2859.217783289861
2466,76,7.53767344781005,2638.856070076963
2467,76,7.56996687124353,2753.335011282427
2468,76,7.569428592770149,2417.2985720952793
2469,77,7.423890243090812,2523.6401501832206
2470,74,6.870680453928787,2191.8727031446006
2471,74,6.6477940181614965,2267.232926859012
2472,75,6.583224346151623,2911.9446821437687
2473,75,6.42385607159718,2587.2977545966414
2474,74,6.459086882206472,2902.9834237607356
2475,75,6.556258604657535,3046.8075020607926
2476,75,6.558876593698952,2531.8225515833196
2477,74,6.70991787649321,2671.367025147346
2478,75,6.768936951744984,2883.258749533895
2479,75,7.121042408194553,3070.0219014996087
2480,75,6.929136418212789,2698.235241926919
2481,76,6.716376255346965,2547.268326041449
2482,76,6.695133965163021,2255.7513423943888
2483,76,6.829326664245553,2736.203612003398
2484,76,6.7888034180492145,2691.125035753858
2485,76,7.144317979096166,3031.4767706921093
2486,75,7.328513743161566,2868.960227298662
2487,76,7.8614420839113395,3276.7910530868116
2488,76,8.588180672572252,3545.821998855428
2489,76,8.993858788499702,3772.371816449709
2490,77,9.114084488189166,3542.9431545304774
2491,76,9.670384884090236,4306.022957985231
2492,76,10.08919120108194,4448.9604553368035
2493,74,10.21212860837425,3895.47008775109
2494,74,10.525541573828491,3759.5717739414786
2495,73,10.72531909751185,3405.6889230880383
2496,72,10.694426730415383,3357.2028765868968
2497,72,10.83377553034624,3853.8142821169927
2498,71,10.739438720701806,3482.5332867084026
2499,72,10.377281325747587,2816.970788402645
2500,72,10.48170322224298,3436.100244557001
2501,72,10.737900397728964,3558.53963353986
2502,73,10.974213836249167,4026.875810257227
2503,73,11.028433969068871,3567.6909753890477
2504,73,11.183464570609374,3580.3959856514375
2505,74,11.063685480480515,3091.4306140641393
2506,72,11.028356437041868,3079.1884512671304
2507,70,10.89159566855904,3181.7056510845036
2508,71,10.637455388966842,3397.29689480242
2509,71,10.524650368743071,2863.5818748010993
2510,71,10.604938985288939,3175.155420410362
2511,72,10.348206658120416,3154.892673151024
2512,72,10.286883747022605,3265.232421223912
2513,72,10.32069419449437,3675.478841814932
2514,72,10.232626104285442,3329.962737672465
2515,72,10.356429827524959,3814.0167307667484
2516,72,10.55843788254759,3709.5386592404184
2517,73,10.386449943239562,2968.0767404302624
2518,73,10.382453428149098,3299.9808930852473
2519,73,10.373747268499207,2875.6744935024153
2520,73,10.329386888998044,3121.7812317252437
2521,70,10.118258602101886,3251.0223334966036
2522,70,10.10770190720405,3240.307469062327
2523,71,10.172891591235748,3671.0119531549076
2524,71,10.283429485704003,3315.418505379024
2525,71,10.285766829510068,3187.36975723247
2526,72,10.23102484913836,3178.387677922885
2527,72,10.417957247565132,3583.4586128663514
2528,71,10.244302220747636,3210.7220203533866
2529,71,9.896816830776674,2551.440675990269
2530,71,9.452533075330937,2297.188444821777
2531,71,9.057338754960155,2735.2080135439933
2532,72,9.002534939574149,2870.538244411574
2533,70,8.957033939341265,2922.421452404369
2534,70,9.034246903490228,2811.3651260887436
2535,71,9.102547399860143,3018.8934408986674
2536,71,9.405448287805504,3506.6969634936722
2537,71,9.397942829709782,2997.1205348801554
2538,71,9.13250792356752,2768.807829690057
2539,71,8.821140718845692,2442.5119208296173
2540,71,8.596526949982344,2337.682958524129
2541,72,8.335328527398813,2391.2097450561578
2542,71,8.220507402514897,2327.2996703724893
2543,71,8.422323862232673,2684.6905222937253
2544,72,8.540571853758669,3026.924855878803
2545,71,8.583341766761928,2499.845345346382
2546,69,8.691965539963974,2792.7167021839186
2547,70,8.602677638678953,2558.7675815587586
2548,70,8.790046495814131,2931.657113915437
2549,70,8.705203345290231,2461.5363359845583
2550,71,8.517153830261902,2479.7481075169553
2551,71,8.320398939892964,2294.6549892987873
2552,71,8.248590850568808,2617.292809441581
2553,72,8.19505606217154,2664.4517858456584
2554,72,8.233402596710478,2697.1649433516013
2555,72,8.227088816094774,2385.2601152568313
2556,73,8.00872125433129,2263.7088686176376
2557,73,7.802220530825251,2297.760387658536
2558,72,7.7998625209489285,2380.9797071079884
2559,73,7.7461200147973885,2654.294322320003
2560,73,8.12669883104467,3271.287605460792
2561,73,8.102370871130718,2600.706909745684
2562,73,8.21278834828282,2788.5317969105586
2563,72,8.542391765487777,2958.094640138973
2564,72,8.627329486646246,2690.0261315328735
2565,73,8.187000596388454,2151.1560614261916
2566,70,8.031183649723207,2137.946280125057
2567,70,7.737240943982472,1886.2970395808786
2568,71,7.156414344277014,1980.819909970736
2569,70,6.803331219650272,1837.6242935881467
2570,70,6.8791063554377585,2219.1893309110537
2571,71,6.867879403244059,2257.826428861023
2572,71,7.184718880972974,2738.847040912978
2573,71,7.666446984051127,3188.3373402515203
2574,72,7.963823702595813,2943.905845520122
2575,71,8.481634232141186,2827.1671575409637
2576,71,8.83254697573942,3110.210269156228
2577,71,8.885609507749217,2903.792027473507
2578,71,9.059244846401917,3045.407641888956
2579,71,9.130261585111922,3308.204929329821
2580,72,9.136669029044203,3088.0453874006485
2581,71,9.220437660446148,3356.579520400615
2582,71,9.180949286789096,3029.809730444035
2583,71,8.651515365255896,2519.874122249465
2584,71,8.452346701564927,2327.3474632969105
2585,69,8.806174421866464,3333.8749052244
2586,69,8.639708373848377,2722.0264061335834
2587,69,8.677159178790541,3113.68111538482
2588,68,8.861912098839664,3255.49762256277
2589,69,8.837332514682224,3332.8528986549836
2590,69,8.984543434904612,3382.3928999788486
2591,69,9.234575534494153,3300.9409857993255
2592,70,9.343486242505797,3269.0147253933796
2593,70,9.273711430641875,2437.7873079526157
2594,70,9.475859604088763,2806.670131356371
2595,71,8.8660211621693,2105.5290221934115
2596,70,8.787187776375225,2628.2881533875293
2597,70,8.842636667002665,2795.392814333909
2598,71,8.824170177828156,2897.869696217419
2599,71,9.192345741309921,3240.549748650799
2600,71,9.302739056277147,3192.1584440750876
2601,70,9.038423536363482,3425.08948206392
2602,70,9.204413032619444,3568.8245667052474
2603,68,9.162592070941502,3608.65489761706
2604,68,8.94455588685636,2757.5838064410837
2605,68,8.892302017868897,2589.7353724099157
2606,68,8.95373211147232,3036.037181283223
2607,68,9.10208528377072,2803.6954950423146
2608,67,9.437307700199609,3370.6336213562613
2609,67,10.287945924971899,3547.5544157764048
2610,68,10.499386491215494,3625.4811279873807
2611,68,10.609437446693006,3579.411214762612
2612,68,10.77628050228752,3283.9067697300447
2613,69,10.56419452841984,3040.687640667314
2614,69,10.44840578644918,2974.1567550165073
2615,69,10.161494810511156,2905.610909791541
2616,70,9.84473498598022,2740.7454348295532
2617,69,9.441904020703882,2791.460065010769
2618,68,8.877028376083421,2421.0475846970885
2619,68,8.26303200959001,2757.7876770577136
2620,68,8.065567044859092,2980.2016167529123
2621,68,7.6206476985780585,2492.4478644501582
2622,69,6.976428717342974,2045.4992382448443
2623,68,6.467419691839841,2251.5841052517453
2624,68,6.254290730435666,2596.6889056779814
2625,69,6.009021768488165,2683.210104458802
2626,69,6.035355333564573,2966.478870266085
2627,69,6.223320480411282,2843.301035239962
2628,69,6.552577745299508,3205.130234002756
2629,69,7.036430475345699,3265.6245416207603
2630,69,7.382693430013717,3404.270448148009
2631,70,7.394430916776275,2859.3795053680337
2632,70,7.5441152009626,2753.968245427133
2633,69,7.4335562240052395,2702.438088257015
